4043898037 2 0 1 0 0 2 0 2 1 0 1 0 1 0 0 2 0 0 0 0 0 2 2 0 1 0 1 2 2 0 0 1 1 1 2 1 2 1 1 2 2 1 1 0 2 0 0 2 1 1 1 0 1 2 0 0 2 0 2 0 0 2 1 0 2
4043898045 2 0 0 0 0 2 0 2 2 0 1 2 1 0 0 0 0 0 0 0 0 2 2 0 1 0 0 2 1 0 0 1 0 0 0 1 2 1 1 2 0 1 0 0 2 0 0 2 0 0 2 0 1 2 0 0 2 0 2 0 0 1 1 0 0
4043898053 2 2 1 1 0 2 2 2 0 0 2 2 2 1 1 2 0 0 1 0 0 2 2 0 2 0 0 2 0 0 0 1 1 0 2 2 1 1 0 2 2 0 1 1 2 0 0 0 2 1 2 0 2 2 0 0 2 0 2 0 1 2 0 0 2
4043898061 2 2 0 0 0 2 2 2 0 1 2 2 2 1 0 2 0 0 1 0 0 2 2 0 2 0 0 2 0 0 0 1 0 0 2 1 1 0 0 2 1 0 1 1 2 0 0 0 2 1 2 0 1 2 0 0 2 0 2 0 0 1 0 0 2
404389807X 2 2 0 0 0 2 2 2 0 1 2 0 2 1 0 2 0 0 1 0 0 2 2 0 2 0 0 2 0 0 0 1 0 0 2 1 1 0 2 2 2 0 1 1 2 0 0 0 2 1 2 0 1 2 0 0 2 0 2 0 0 1 0 0 1
4043898088 2 2 0 0 0 2 2 2 0 1 2 0 2 1 0 2 0 0 1 0 0 2 2 0 2 0 0 2 0 0 0 1 0 0 2 2 1 0 2 2 0 0 1 1 0 0 0 2 2 1 2 0 1 2 0 0 2 0 2 0 0 1 0 0 1
4043898096 2 0 0 0 0 2 0 2 0 0 2 0 2 1 0 0 0 0 1 0 0 2 2 0 2 0 0 2 2 0 0 1 0 0 2 2 1 0 2 2 0 0 0 1 1 0 0 0 2 0 2 0 1 2 0 0 2 0 0 0 0 1 0 0 1
404389810X 2 0 0 0 0 2 0 2 0 0 2 0 2 1 0 0 0 0 1 0 0 2 2 0 2 0 0 2 2 0 0 1 0 0 2 2 1 0 2 2 0 0 0 0 2 0 0 0 2 0 1 0 1 2 0 0 2 0 0 0 0 0 0 0 2
4044271011 2 0 0 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 2 1 1 0 0 2 0 0 2 2 0 0 2 1 0 0 1 0 2 0 0 0 0 0 1 1 0 0 1 2 0 2 0 0 2 0 0 0 0 0 0 0 1
404427102X 2 0 0 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 1 1 0 0 2 0 0 2 2 0 0 1 1 0 0 1 0 1 0 0 0 0 0 2 0 0 0 1 2 0 2 0 0 2 0 0 0 0 0 0 0 0
4047102334 0 0 1 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0
4047260762 1 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 2 0 0 0 1 0 2 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 1 2 0 2 0 0 0 0 0 0 0 0 2 0 2 0 0 0 2 0
4047261270 2 0 0 0 0 0 2 0 1 0 0 0 0 1 2 0 2 2 0 0 2 0 0 0 0 0 2 0 0 1 0 1 0 1 0 0 0 2 0 0 0 0 0 2 2 2 2 0 0 0 0 2 0 0 0 0 0 2 2 0 0 0 0 1 0
4047267708 1 0 1 0 0 0 2 0 2 0 0 0 0 0 2 0 1 2 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 2 0 0 0 0 0 2 1 2 2 0 0 0 0 1 0 0 0 0 0 2 2 0 0 0 0 1 0
4047272329 1 0 1 0 0 0 2 0 2 0 0 0 0 0 1 0 2 2 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 2 2 2 0 0 0 0 2 0 0 0 0 0 2 2 0 0 0 0 1 0
4047275158 1 0 1 0 2 0 2 0 2 0 0 0 0 0 2 0 2 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 2 2 0 0 0 0 1 0 0 0 0 0 2 2 0 0 0 0 1 0
4047282251 1 0 1 0 2 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 2 0 0 0 0 1 0 0 0 0 0 2 2 0 0 0 0 1 0
4048682210 1 0 1 0 1 2 0 2 2 0 1 0 2 0 0 2 2 0 2 0 1 2 2 2 0 0 0 0 2 0 1 2 0 0 2 2 1 0 1 2 0 1 1 1 1 0 0 1 1 2 2 0 1 2 0 0 0 2 0 0 0 1 1 0 0
4048702807 1 0 0 0 1 2 0 2 2 0 2 0 2 0 0 2 2 0 2 0 2 2 2 1 0 0 0 2 2 0 1 2 0 0 2 1 1 0 2 2 0 0 1 0 1 0 1 2 0 1 2 0 1 2 0 0 0 2 0 0 0 1 1 0 0
4048704699 2 2 0 2 2 2 2 1 0 1 1 0 2 1 0 2 2 0 0 0 1 2 2 0 2 2 2 2 0 0 1 0 0 0 2 0 0 0 2 0 0 0 2 1 0 1 1 2 0 1 1 0 2 0 0 0 0 1 0 0 0 1 1 0 2
4048708244 2 2 0 2 2 2 2 1 0 0 0 0 2 2 0 2 2 0 0 0 1 2 1 0 2 0 0 2 0 0 2 0 0 2 2 0 0 0 2 0 0 0 2 1 0 0 0 1 0 1 1 0 2 0 0 0 0 1 0 0 0 1 1 0 2
4048737449 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 2 0 0 2 0 0 0 0 0 0 0 0 0 1 0 2 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
4048739484 1 0 1 0 0 0 0 0 2 1 1 2 2 1 0 0 2 0 2 0 0 2 0 0 0 0 1 2 0 0 1 2 2 1 2 0 1 1 0 2 1 0 0 0 1 0 0 2 2 0 2 0 1 2 1 0 0 2 0 0 0 2 1 0 0
404874013X 0 0 2 0 0 0 0 0 0 0 1 0 2 0 0 0 2 0 0 0 0 0 0 0 1 0 2 2 0 0 0 2 0 2 1 0 0 0 0 2 0 0 0 1 0 1 1 0 2 0 0 2 0 2 2 1 1 0 0 0 0 0 0 0 2
4048740636 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 2 0 2 0 0 0 2 1 0 0 0 0 0 1 1 0 0 1 0 2 1 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0
4048741055 0 0 1 0 1 0 0 0 0 0 1 2 0 1 0 2 2 0 0 1 0 2 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 1 0 0 0 1 0 0 2 0 1 0 0 2 0 0 2 0 0 0
4048741829 1 2 2 0 1 1 0 2 2 0 2 2 2 1 0 2 2 2 2 0 0 1 0 0 0 0 0 0 2 1 1 1 0 0 2 1 1 1 0 0 0 1 0 0 2 0 2 2 1 1 0 0 1 0 1 0 2 2 0 0 0 2 0 0 0
4048741837 0 2 2 0 0 0 0 0 0 0 1 2 0 1 0 2 2 0 2 0 1 2 0 0 0 2 1 0 0 0 0 0 2 2 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 2 0 2 0 0 1 0 2 2
4048860976 0 0 0 2 2 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 1 0 0 0 0 0 2 0 2 2 0 0 1 0 1 0 0 0 0 2 2 0 2 0 0 0 0 0
4048866583 2 2 0 2 2 2 2 0 0 1 0 0 2 2 0 2 1 0 0 0 1 2 2 0 2 0 0 2 0 0 0 0 0 2 2 0 0 0 2 0 0 0 2 2 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1
4048913522 0 0 0 2 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 2 2 0 2 0 0 0 0 0
4048914278 2 2 0 2 2 2 0 0 0 1 0 0 2 2 0 2 2 0 0 0 0 2 1 0 1 0 0 2 0 0 0 0 0 1 2 0 0 0 2 0 0 0 1 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
4061385011 2 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0
4061498916 2 0 0 0 0 0 0 0 2 1 0 0 1 0 0 0 1 2 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1
4061844407 0 1 0 2 0 1 0 1 2 0 0 2 0 1 0 2 0 2 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 2 2 0 0 0 1 2 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 1 0 0 0 0 0
4061851306 0 2 1 1 0 1 0 1 2 0 0 2 0 0 0 2 0 2 0 1 0 0 0 0 1 0 0 1 0 0 1 0 1 2 2 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0
4062144492 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0
4062157713 2 2 1 0 2 1 0 2 2 0 0 2 0 0 0 0 2 0 0 1 0 2 0 0 1 0 0 0 0 0 1 0 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0
4062168065 2 2 1 0 2 0 0 1 2 0 0 2 0 0 0 0 2 0 0 1 0 2 0 0 2 0 0 0 0 1 0 0 2 2 2 0 0 1 0 2 0 0 0 0 1 0 0 2 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
4062170663 1 0 2 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 2 0
4062171260 2 2 1 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 1 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0
4062171279 1 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0
4062173980 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
4062175649 2 0 1 0 2 0 0 0 0 1 0 0 2 0 0 2 0 0 0 0 0 2 0 0 0 2 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 2 0 0 0 0 0 0 1 2
4062175657 2 0 1 0 2 0 0 0 0 1 0 0 2 0 0 2 0 0 0 0 0 2 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 0 2 2
4062637251 0 0 0 0 0 0 0 0 2 0 0 2 0 1 0 0 0 0 1 1 0 0 0 1 1 2 2 2 0 0 0 0 2 2 0 0 0 0 0 2 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
4062639246 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 0 1 0 0 1 0 0 0 0 0 2 0 1 1 2 0 0 0 0 0 1 0 0 1 1 2 0 0 1 0 0 0 0 0 0 0 0 1 0 0
4062645750 0 1 1 0 0 1 0 2 2 0 0 2 0 1 0 2 0 2 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 2 0 0 0 1 0 0
4062730170 0 1 1 0 0 1 0 1 2 0 0 2 0 1 0 2 0 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 2 2 0 0 1 1 1 0 1 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 1 0 0
4062733854 0 1 1 0 0 1 0 2 2 0 0 2 0 1 0 2 0 2 0 1 0 2 0 0 1 0 0 0 1 0 1 0 2 2 2 0 0 0 1 0 0 1 0 0 1 1 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0
4062748681 0 0 0 0 0 0 2 0 0 2 1 0 0 0 0 2 0 0 1 2 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 2 2 1 0 0 0 0 0 1 1 1 1 0 1 0 0 1 2 0 2 2 2 0 0 0 2
406274869X 0 0 0 0 0 0 2 0 0 1 1 0 0 0 0 2 0 0 1 2 0 0 0 0 0 0 0 0 2 0 1 0 0 1 0 0 0 0 0 2 1 1 0 0 0 0 0 1 0 1 1 0 1 0 0 1 2 0 2 2 2 0 0 0 2
4062748703 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 1
406274998X 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 2 0 0 2 0 2 2 1 0 0 1 1 0 0 1 1 0 2 0 0 1 1 0 2 0 0 0 2 2 2 0 2 0 1 0 0 2 2
4062757249 0 0 2 0 0 2 2 0 0 0 1 0 0 1 0 2 2 1 0 2 0 2 2 2 0 0 0 2 1 0 1 0 0 1 0 0 1 1 1 1 2 1 1 0 2 1 0 2 2 0 2 0 0 2 0 1 0 0 2 1 2 2 0 1 1
4062761424 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0 2 1 1 0 0 1 0 0 2 2 1 0 0 0 0 1 0 1 1 0 1 0 1 1 1 0 2 1 0 2 1 1 1 0 1 1 0 1 1 0 1 2 2 2 0 0 1
4062762005 2 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 1 0 0 2 0 0 2 0 0 0 1 1 2 0 2 1 0 0 0 0 2 0 0 2 1 1 1 0 0 0 0 0 2 0 2 0 0 0 0 0 0
406276413X 2 2 2 1 2 2 0 0 0 1 0 0 2 1 0 2 0 2 0 0 0 2 0 0 0 2 0 2 2 0 2 0 2 2 0 0 0 2 1 0 1 1 2 0 1 0 1 2 2 1 2 2 0 2 1 0 0 0 2 2 2 0 1 1 2
406276444X 1 2 1 0 1 1 0 1 2 0 0 2 0 1 0 0 0 2 0 1 0 2 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 1 1 2 2 1 0 0 1 1 0 0 0 0 0 0 0 2 0 1 0 0 2 0 0 0 0 0 0
4062770784 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 2 0 0 0 1 0 1 2 0 0 0 0 0 1 0 2 0 0 0 2 0 2 1 0 2 0 0 1 0 0 0 0 1 1 0 1 0 1 0 1 0 0
4062770792 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 2 0 0 0 1 0 1 2 0 0 0 0 0 1 0 2 0 0 0 0 0 2 1 0 2 0 1 1 0 0 0 0 1 1 0 1 0 1 0 1 0 0
4063726622 1 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 2 1 0 1 0 0 0 1 2 1 0 0 1 0 2 0 0 0 1 1 0 0 0 0 0 0 2 2 0 1 1 2 0 0 1 0 0 0 0 0 2 0 0 0 0 1 1 0
4063726746 0 0 0 2 0 0 2 2 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 1 0 2 0 1 0 0 0 0 0 0 0 1 0 0 2 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 1
4063727203 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 1 2 1 0 0 1 0 2 0 0 0 1 0 0 0 0 0 0 0 2 1 0 2 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0
406372784X 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 1 2 2 0 0 1 0 2 0 0 0 1 0 0 0 0 0 0 0 2 1 0 2 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0
4063728420 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 2 0 0 0 1 2 1 0 0 1 0 2 0 0 0 1 0 0 0 0 0 0 0 2 2 0 2 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0
4063729060 0 0 0 0 0 0 0 0 0 1 0 0 0 1 2 0 0 2 0 0 0 0 0 0 1 0 1 0 0 1 0 2 0 0 0 1 0 0 0 0 0 0 0 2 2 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0
4063729621 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 2 0 2 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 2 1 0 1 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 1 1 0
4063842762 0 0 1 2 0 0 2 0 0 0 0 0 2 0 2 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 1 0 1 0 2 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 2 0 0 0 1 0
406387026X 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 2 0 0 0 2 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 1 1 0
4087464431 1 0 1 1 0 2 2 0 0 0 1 0 0 1 0 2 0 2 0 1 1 0 1 1 1 2 0 2 2 0 1 0 0 0 0 1 1 1 2 0 2 1 1 0 1 1 0 1 1 1 1 0 0 1 0 1 0 0 1 2 2 2 0 2 1
4087468178 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 2 1 0 0 0 0 2 0 0 0 2 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1
4087471985 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 2 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
4087474399 0 0 1 0 0 0 0 0 2 1 1 2 0 0 0 2 0 2 0 2 1 2 0 1 1 2 0 2 0 0 0 0 2 2 2 0 0 2 2 2 0 1 1 0 2 1 0 2 0 0 1 0 1 1 0 0 0 0 2 0 1 0 0 1 0
4091231802 2 0 0 1 0 2 2 0 0 1 0 2 2 0 2 0 0 2 0 0 1 0 0 0 0 0 2 0 0 1 0 2 0 0 2 0 0 2 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 2 2 0 0 0 1 0 1
4091234275 2 0 0 1 2 2 2 0 0 1 0 2 0 0 2 0 0 2 0 0 1 0 0 0 0 0 2 0 0 1 0 2 0 0 2 0 0 2 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 2 2 0 0 0 1 0 1
4091236537 2 0 0 1 1 0 2 0 0 1 0 2 0 0 2 0 0 0 0 0 2 0 0 0 0 2 1 0 0 1 0 2 0 0 2 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 2 2 0 0 0 1 0 1
409123772X 2 0 0 2 2 0 2 0 0 1 0 2 0 0 2 0 0 2 0 0 2 0 0 0 0 2 2 0 0 1 0 2 0 0 2 0 0 2 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 2 2 0 0 0 1 0 1
4091238866 2 0 0 2 1 0 0 0 0 2 0 2 0 0 2 0 2 2 0 0 1 0 0 0 0 2 2 0 0 1 0 2 0 0 2 0 0 2 0 0 0 0 0 2 0 0 1 0 0 1 0 1 0 0 0 0 0 2 2 0 0 0 1 0 1
4091241697 2 0 0 2 1 0 2 0 0 2 0 2 0 0 2 0 0 2 0 0 1 0 0 0 0 2 0 0 0 1 0 2 0 0 2 0 0 2 0 0 0 0 0 1 0 0 2 0 0 0 0 1 0 0 0 0 0 2 2 0 0 0 1 0 1
4091242855 2 0 0 0 1 0 2 0 0 0 0 2 0 0 2 0 0 2 0 0 2 0 0 0 0 2 0 0 0 1 0 2 0 0 2 0 0 2 0 0 0 0 0 1 0 0 2 0 0 0 0 1 0 0 0 0 0 2 2 0 0 0 0 0 0
4091345859 2 0 1 0 1 0 2 0 0 0 0 0 0 0 2 0 0 2 2 0 2 0 0 0 0 0 0 0 0 1 0 2 0 0 2 0 0 2 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 1 0
4093862591 0 0 0 0 1 0 0 0 0 0 1 2 0 0 0 0 2 0 1 0 0 2 0 0 1 2 0 0 0 0 1 1 2 2 2 0 2 1 0 0 2 1 0 1 0 0 0 0 0 0 0 0 0 2 2 0 0 1 0 0 0 1 0 0 0
409386280X 0 2 1 0 2 0 2 2 0 0 1 0 1 0 0 0 2 0 1 0 1 0 0 0 1 0 0 2 0 0 1 1 2 1 1 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 1 1 2 0 0 0 0 1 0 0 0 1 1 0 0
4093862923 1 2 2 0 2 1 0 0 0 1 2 2 0 0 0 2 0 2 0 0 2 1 0 0 0 0 1 0 0 0 2 0 2 2 0 0 0 1 0 0 0 1 0 0 0 0 1 2 1 0 0 0 0 0 2 0 0 2 2 1 0 0 0 0 2
4094085513 0 2 0 0 0 2 2 1 0 2 0 0 0 0 2 2 0 2 0 0 0 2 2 0 0 0 0 2 0 0 0 0 0 2 0 0 0 1 0 0 0 1 2 1 0 0 0 0 0 0 1 0 0 2 0 1 1 0 0 0 0 0 0 2 2
4094085521 0 2 0 0 0 2 2 2 0 2 0 0 0 0 2 2 0 2 0 0 0 2 2 0 0 0 0 2 0 0 0 0 0 2 0 0 0 1 0 0 0 1 2 1 0 0 0 0 0 0 1 0 0 2 0 1 2 0 0 0 0 0 0 1 2
4101001340 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 1 2 0 1 0 0 0 2 2 2 0 0 1
4101001413 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 2 2 0 0 2
4101001421 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 2 2 2 0 0 0
4101001545 0 0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 2 1 0 0 2 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 2 1 1 1 0 0 0 0 0 2 0 0 0 0 1 0 1 1 0 2 0 2 2 1 0 2
4101001553 0 0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 2 1 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 2 0 2 2 1 0 2
4101001596 1 0 0 1 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
